# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:U_RMS(1) 008:U_RMS(2) 009:U_RMS(mag)
  4.7199999999999180E+001  4.7199999999999180E+001    4720  24720   2.0000000000000000E+000 0.0000000000000000E+000   2.7524153735931027E-001  5.1261695146733101E-001  5.8183678365979627E-001
  4.9499999999998722E+001  4.9499999999998722E+001    4950  24950   2.0000000000000000E+000 0.0000000000000000E+000   2.7460916524771490E-001  5.1298836260981239E-001  5.8186532274328151E-001
  4.7299999999999160E+001  4.7299999999999160E+001    4730  24730   2.0000000000000000E+000 0.0000000000000000E+000   2.7520562858506769E-001  5.1273504754637304E-001  5.8192384981824174E-001
  4.9599999999998702E+001  4.9599999999998702E+001    4960  24960   2.0000000000000000E+000 0.0000000000000000E+000   2.7455534498199392E-001  5.1311486685581719E-001  5.8195146193359175E-001
  4.7399999999999140E+001  4.7399999999999140E+001    4740  24740   2.0000000000000000E+000 0.0000000000000000E+000   2.7517734157784259E-001  5.1285398127882437E-001  5.8201527078882513E-001
  4.9699999999998683E+001  4.9699999999998683E+001    4970  24970   2.0000000000000000E+000 0.0000000000000000E+000   2.7450199013621192E-001  5.1323924578107487E-001  5.8203596624149227E-001
  4.7499999999999120E+001  4.7499999999999120E+001    4750  24750   2.0000000000000000E+000 0.0000000000000000E+000   2.7515633981074194E-001  5.1297117161538565E-001  5.8210861035248910E-001
  4.9799999999998663E+001  4.9799999999998663E+001    4980  24980   2.0000000000000000E+000 0.0000000000000000E+000   2.7445290197490601E-001  5.1335996595042088E-001  5.8211927475652682E-001
  4.7599999999999100E+001  4.7599999999999100E+001    4760  24760   2.0000000000000000E+000 0.0000000000000000E+000   2.7514171620931318E-001  5.1308288486228326E-001  5.8220014663104411E-001
  4.9899999999998643E+001  4.9899999999998643E+001    4990  24990   2.0000000000000000E+000 0.0000000000000000E+000   2.7441006470349584E-001  5.1347946274696045E-001  5.8220446775465735E-001
  4.7699999999999080E+001  4.7699999999999080E+001    4770  24770   2.0000000000000000E+000 0.0000000000000000E+000   2.7513209913532459E-001  5.1318428878586219E-001  5.8228496995136431E-001
  4.9999999999998623E+001  4.9999999999998623E+001    5000  25000   2.0000000000000000E+000 0.0000000000000000E+000   2.7437381640086981E-001  5.1359926596853000E-001  5.8229305090288612E-001
  4.7799999999999061E+001  4.7799999999999061E+001    4780  24780   2.0000000000000000E+000 0.0000000000000000E+000   2.7512605926637281E-001  5.1326962130413384E-001  5.8235732384948395E-001
  5.0099999999998603E+001  5.0099999999998603E+001    5010  25010   2.0000000000000000E+000 0.0000000000000000E+000   2.7434399390228558E-001  5.1371826512672882E-001  5.8238396519398891E-001
  5.0199999999998583E+001  5.0199999999998583E+001    5020  25020   2.0000000000000000E+000 0.0000000000000000E+000   2.7432009754139672E-001  5.1383346638850744E-001  5.8247433170565621E-001
  4.7899999999999041E+001  4.7899999999999041E+001    4790  24790   2.0000000000000000E+000 0.0000000000000000E+000   2.7512221875743589E-001  5.1333305180922517E-001  5.8241141586835940E-001
  4.7999999999999021E+001  4.7999999999999021E+001    4800  24800   2.0000000000000000E+000 0.0000000000000000E+000   2.7511918657579377E-001  5.1336979266015063E-001  5.8244236696694073E-001
  5.0299999999998563E+001  5.0299999999998563E+001    5030  25030   2.0000000000000000E+000 0.0000000000000000E+000   2.7430109002122424E-001  5.1394070334714019E-001  5.8255998364441827E-001
  5.0399999999998543E+001  5.0399999999998543E+001    5040  25040   2.0000000000000000E+000 0.0000000000000000E+000   2.7428563396378291E-001  5.1403479345594345E-001  5.8263571627751140E-001
  4.8099999999999001E+001  4.8099999999999001E+001    4810  24810   2.0000000000000000E+000 0.0000000000000000E+000   2.7511556545550783E-001  5.1337705795678765E-001  5.8244706024862953E-001
  5.0499999999998523E+001  5.0499999999998523E+001    5050  25050   2.0000000000000000E+000 0.0000000000000000E+000   2.7427242131101534E-001  5.1410998766854101E-001  5.8269583876354777E-001
  4.8199999999998981E+001  4.8199999999998981E+001    4820  24820   2.0000000000000000E+000 0.0000000000000000E+000   2.7510999089344272E-001  5.1335464367947007E-001  5.8242467090316996E-001
  5.0599999999998503E+001  5.0599999999998503E+001    5060  25060   2.0000000000000000E+000 0.0000000000000000E+000   2.7426023275794881E-001  5.1416093261536452E-001  5.8273505120281354E-001
  4.8299999999998961E+001  4.8299999999998961E+001    4830  24830   2.0000000000000000E+000 0.0000000000000000E+000   2.7510113342808608E-001  5.1330496169354340E-001  5.8237669708928754E-001
  5.0699999999998484E+001  5.0699999999998484E+001    5070  25070   2.0000000000000000E+000 0.0000000000000000E+000   2.7424788693708848E-001  5.1418374778078774E-001  5.8274937148945502E-001
  4.8399999999998941E+001  4.8399999999998941E+001    4840  24840   2.0000000000000000E+000 0.0000000000000000E+000   2.7508768419961859E-001  5.1323256818674733E-001  5.8230653701111183E-001
  5.0799999999998464E+001  5.0799999999998464E+001    5080  25080   2.0000000000000000E+000 0.0000000000000000E+000   2.7423423447261208E-001  5.1417684534208163E-001  5.8273685625907898E-001
  4.8499999999998921E+001  4.8499999999998921E+001    4850  24850   2.0000000000000000E+000 0.0000000000000000E+000   2.7506837763010483E-001  5.1314346692791250E-001  5.8221888497613640E-001
  5.0899999999998444E+001  5.0899999999998444E+001    5090  25090   2.0000000000000000E+000 0.0000000000000000E+000   2.7421816296947714E-001  5.1414126549159044E-001  5.8269789924423855E-001
  4.8599999999998901E+001  4.8599999999998901E+001    4860  24860   2.0000000000000000E+000 0.0000000000000000E+000   2.7504211009237735E-001  5.1304454115987319E-001  5.8211928634774867E-001
  5.0999999999998424E+001  5.0999999999998424E+001    5100  25100   2.0000000000000000E+000 0.0000000000000000E+000   2.7419857807982568E-001  5.1408046341114888E-001  5.8263503420410609E-001
  4.8699999999998881E+001  4.8699999999998881E+001    4870  24870   2.0000000000000000E+000 0.0000000000000000E+000   2.7500818585745023E-001  5.1294332762233896E-001  5.8201405450460050E-001
  5.1099999999998404E+001  5.1099999999998404E+001    5110  25110   2.0000000000000000E+000 0.0000000000000000E+000   2.7417439718867369E-001  5.1399971557595396E-001  5.8255240767327887E-001
  4.8799999999998862E+001  4.8799999999998862E+001    4880  24880   2.0000000000000000E+000 0.0000000000000000E+000   2.7496665280596390E-001  5.1284808750225687E-001  5.8191049226666979E-001
  5.1199999999998384E+001  5.1199999999998384E+001    5120  25120   2.0000000000000000E+000 0.0000000000000000E+000   2.7414461922750343E-001  5.1390547793908991E-001  5.8245524506797705E-001
  4.8899999999998842E+001  4.8899999999998842E+001    4890  24890   2.0000000000000000E+000 0.0000000000000000E+000   2.7491860506164367E-001  5.1276790692667839E-001  5.8181712400290059E-001
  5.1299999999998364E+001  5.1299999999998364E+001    5130  25130   2.0000000000000000E+000 0.0000000000000000E+000   2.7410851474472286E-001  5.1380499209407215E-001  5.8234959238961225E-001
  4.8999999999998822E+001  4.8999999999998822E+001    4900  24900   2.0000000000000000E+000 0.0000000000000000E+000   2.7486625492610845E-001  5.1271245127532703E-001  5.8174351374970996E-001
  5.1399999999998344E+001  5.1399999999998344E+001    5140  25140   2.0000000000000000E+000 0.0000000000000000E+000   2.7406592439895516E-001  5.1370622102753360E-001  5.8224240006980165E-001
  4.9099999999998802E+001  4.9099999999998802E+001    4910  24910   2.0000000000000000E+000 0.0000000000000000E+000   2.7481254292702752E-001  5.1269097985983123E-001  5.8169921315027863E-001
  5.1499999999998324E+001  5.1499999999998324E+001    5150  25150   2.0000000000000000E+000 0.0000000000000000E+000   2.7401757416081524E-001  5.1361794587497167E-001  5.8214175702641632E-001
  4.9199999999998782E+001  4.9199999999998782E+001    4920  24920   2.0000000000000000E+000 0.0000000000000000E+000   2.7476012925554114E-001  5.1271030566567876E-001  5.8169148709974729E-001
  5.1599999999998305E+001  5.1599999999998305E+001    5160  25160   2.0000000000000000E+000 0.0000000000000000E+000   2.7396523743778122E-001  5.1354969135277031E-001  5.8205690169678891E-001
  4.9299999999998762E+001  4.9299999999998762E+001    4930  24930   2.0000000000000000E+000 0.0000000000000000E+000   2.7470997243220178E-001  5.1277182779578280E-001  5.8172202668863164E-001
  5.1699999999998285E+001  5.1699999999998285E+001    5170  25170   2.0000000000000000E+000 0.0000000000000000E+000   2.7391152832776919E-001  5.1351109136186776E-001  5.8199756554689372E-001
  4.9399999999998742E+001  4.9399999999998742E+001    4940  24940   2.0000000000000000E+000 0.0000000000000000E+000   2.7466053267534737E-001  5.1286903837661856E-001  5.8178437477717039E-001
  5.1799999999998265E+001  5.1799999999998265E+001    5180  25180   2.0000000000000000E+000 0.0000000000000000E+000   2.7385913535624348E-001  5.1351032533247202E-001  5.8197223322176672E-001
  4.9499999999998722E+001  4.9499999999998722E+001    4950  24950   2.0000000000000000E+000 0.0000000000000000E+000   2.7460916524771490E-001  5.1298836260981239E-001  5.8186532274328151E-001
  5.1899999999998245E+001  5.1899999999998245E+001    5190  25190   2.0000000000000000E+000 0.0000000000000000E+000   2.7380951132011177E-001  5.1355146402345912E-001  5.8198518425299852E-001
  4.9599999999998702E+001  4.9599999999998702E+001    4960  24960   2.0000000000000000E+000 0.0000000000000000E+000   2.7455534498199392E-001  5.1311486685581719E-001  5.8195146193359175E-001
  5.1999999999998225E+001  5.1999999999998225E+001    5200  25200   2.0000000000000000E+000 0.0000000000000000E+000   2.7376166207889380E-001  5.1363142983658773E-001  5.8203324075191442E-001
  4.9699999999998683E+001  4.9699999999998683E+001    4970  24970   2.0000000000000000E+000 0.0000000000000000E+000   2.7450199013621192E-001  5.1323924578107487E-001  5.8203596624149227E-001
  5.2099999999998205E+001  5.2099999999998205E+001    5210  25210   2.0000000000000000E+000 0.0000000000000000E+000   2.7371257759247313E-001  5.1373897606993068E-001  5.8210506840749678E-001
  4.9799999999998663E+001  4.9799999999998663E+001    4980  24980   2.0000000000000000E+000 0.0000000000000000E+000   2.7445290197490601E-001  5.1335996595042088E-001  5.8211927475652682E-001
  5.2199999999998185E+001  5.2199999999998185E+001    5220  25220   2.0000000000000000E+000 0.0000000000000000E+000   2.7366024563653819E-001  5.1385855346465554E-001  5.8218600379143321E-001
  4.9899999999998643E+001  4.9899999999998643E+001    4990  24990   2.0000000000000000E+000 0.0000000000000000E+000   2.7441006470349584E-001  5.1347946274696045E-001  5.8220446775465735E-001
  5.2299999999998165E+001  5.2299999999998165E+001    5230  25230   2.0000000000000000E+000 0.0000000000000000E+000   2.7360659316585040E-001  5.1397793453313251E-001  5.8226616337442127E-001
  4.9999999999998623E+001  4.9999999999998623E+001    5000  25000   2.0000000000000000E+000 0.0000000000000000E+000   2.7437381640086981E-001  5.1359926596853000E-001  5.8229305090288612E-001
  5.2399999999998145E+001  5.2399999999998145E+001    5240  25240   2.0000000000000000E+000 0.0000000000000000E+000   2.7355618771525405E-001  5.1409317988866742E-001  5.8234421560220290E-001
  5.0099999999998603E+001  5.0099999999998603E+001    5010  25010   2.0000000000000000E+000 0.0000000000000000E+000   2.7434399390228558E-001  5.1371826512672882E-001  5.8238396519398891E-001
  5.2499999999998125E+001  5.2499999999998125E+001    5250  25250   2.0000000000000000E+000 0.0000000000000000E+000   2.7351235187808842E-001  5.1420658378481292E-001  5.8242374388200470E-001
  5.0199999999998583E+001  5.0199999999998583E+001    5020  25020   2.0000000000000000E+000 0.0000000000000000E+000   2.7432009754139672E-001  5.1383346638850744E-001  5.8247433170565621E-001
  5.2599999999998106E+001  5.2599999999998106E+001    5260  25260   2.0000000000000000E+000 0.0000000000000000E+000   2.7347598836599118E-001  5.1432097416428632E-001  5.8250766576763286E-001
  5.0299999999998563E+001  5.0299999999998563E+001    5030  25030   2.0000000000000000E+000 0.0000000000000000E+000   2.7430109002122424E-001  5.1394070334714019E-001  5.8255998364441827E-001
  5.2699999999998086E+001  5.2699999999998086E+001    5270  25270   2.0000000000000000E+000 0.0000000000000000E+000   2.7344704246697126E-001  5.1443640527279725E-001  5.8259600076204716E-001
  5.0399999999998543E+001  5.0399999999998543E+001    5040  25040   2.0000000000000000E+000 0.0000000000000000E+000   2.7428563396378291E-001  5.1403479345594345E-001  5.8263571627751140E-001
  5.2799999999998066E+001  5.2799999999998066E+001    5280  25280   2.0000000000000000E+000 0.0000000000000000E+000   2.7342525247686104E-001  5.1455057656111780E-001  5.8268659202989558E-001
  5.0499999999998523E+001  5.0499999999998523E+001    5050  25050   2.0000000000000000E+000 0.0000000000000000E+000   2.7427242131101534E-001  5.1410998766854101E-001  5.8269583876354777E-001
  5.2899999999998046E+001  5.2899999999998046E+001    5290  25290   2.0000000000000000E+000 0.0000000000000000E+000   2.7340983340162705E-001  5.1465998442592937E-001  5.8277597459916217E-001
  5.0599999999998503E+001  5.0599999999998503E+001    5060  25060   2.0000000000000000E+000 0.0000000000000000E+000   2.7426023275794881E-001  5.1416093261536452E-001  5.8273505120281354E-001
  5.2999999999998026E+001  5.2999999999998026E+001    5300  25300   2.0000000000000000E+000 0.0000000000000000E+000   2.7339949253160518E-001  5.1476006913218537E-001  5.8285951248093361E-001
  5.0699999999998484E+001  5.0699999999998484E+001    5070  25070   2.0000000000000000E+000 0.0000000000000000E+000   2.7424788693708848E-001  5.1418374778078774E-001  5.8274937148945502E-001
  5.3099999999998006E+001  5.3099999999998006E+001    5310  25310   2.0000000000000000E+000 0.0000000000000000E+000   2.7339283299695327E-001  5.1484529605260593E-001  5.8293165980378480E-001
  5.0799999999998464E+001  5.0799999999998464E+001    5080  25080   2.0000000000000000E+000 0.0000000000000000E+000   2.7423423447261208E-001  5.1417684534208163E-001  5.8273685625907898E-001
  5.3199999999997986E+001  5.3199999999997986E+001    5320  25320   2.0000000000000000E+000 0.0000000000000000E+000   2.7338850940673853E-001  5.1490991701596708E-001  5.8298670629528812E-001
  5.0899999999998444E+001  5.0899999999998444E+001    5090  25090   2.0000000000000000E+000 0.0000000000000000E+000   2.7421816296947714E-001  5.1414126549159044E-001  5.8269789924423855E-001
  5.3299999999997966E+001  5.3299999999997966E+001    5330  25330   2.0000000000000000E+000 0.0000000000000000E+000   2.7338516896648936E-001  5.1494905149159766E-001  5.8301970484961485E-001
  5.0999999999998424E+001  5.0999999999998424E+001    5100  25100   2.0000000000000000E+000 0.0000000000000000E+000   2.7419857807982568E-001  5.1408046341114888E-001  5.8263503420410609E-001
  5.3399999999997946E+001  5.3399999999997946E+001    5340  25340   2.0000000000000000E+000 0.0000000000000000E+000   2.7338144686489442E-001  5.1495965804291001E-001  5.8302732774854888E-001
  5.1099999999998404E+001  5.1099999999998404E+001    5110  25110   2.0000000000000000E+000 0.0000000000000000E+000   2.7417439718867369E-001  5.1399971557595396E-001  5.8255240767327887E-001
  5.3499999999997926E+001  5.3499999999997926E+001    5350  25350   2.0000000000000000E+000 0.0000000000000000E+000   2.7337600668161643E-001  5.1494116525681672E-001  5.8300844308228967E-001
  5.1199999999998384E+001  5.1199999999998384E+001    5120  25120   2.0000000000000000E+000 0.0000000000000000E+000   2.7414461922750343E-001  5.1390547793908991E-001  5.8245524506797705E-001
  5.3599999999997907E+001  5.3599999999997907E+001    5360  25360   2.0000000000000000E+000 0.0000000000000000E+000   2.7336754855380460E-001  5.1489558411098208E-001  5.8296421771778259E-001
  5.1299999999998364E+001  5.1299999999998364E+001    5130  25130   2.0000000000000000E+000 0.0000000000000000E+000   2.7410851474472286E-001  5.1380499209407215E-001  5.8234959238961225E-001
  5.3699999999997887E+001  5.3699999999997887E+001    5370  25370   2.0000000000000000E+000 0.0000000000000000E+000   2.7335479527540207E-001  5.1482710511151292E-001  5.8289775454839229E-001
  5.1399999999998344E+001  5.1399999999998344E+001    5140  25140   2.0000000000000000E+000 0.0000000000000000E+000   2.7406592439895516E-001  5.1370622102753360E-001  5.8224240006980165E-001
  5.3799999999997867E+001  5.3799999999997867E+001    5380  25380   2.0000000000000000E+000 0.0000000000000000E+000   2.7333650685511794E-001  5.1474142768882007E-001  5.8281350650004899E-001
  5.1499999999998324E+001  5.1499999999998324E+001    5150  25150   2.0000000000000000E+000 0.0000000000000000E+000   2.7401757416081524E-001  5.1361794587497167E-001  5.8214175702641632E-001
  5.3899999999997847E+001  5.3899999999997847E+001    5390  25390   2.0000000000000000E+000 0.0000000000000000E+000   2.7331158171160807E-001  5.1464517028145611E-001  5.8271680256513107E-001
  5.1599999999998305E+001  5.1599999999998305E+001    5160  25160   2.0000000000000000E+000 0.0000000000000000E+000   2.7396523743778122E-001  5.1354969135277031E-001  5.8205690169678891E-001
  5.3999999999997827E+001  5.3999999999997827E+001    5400  25400   2.0000000000000000E+000 0.0000000000000000E+000   2.7327928144312121E-001  5.1454559925340470E-001  5.8261371368782075E-001
  5.1699999999998285E+001  5.1699999999998285E+001    5170  25170   2.0000000000000000E+000 0.0000000000000000E+000   2.7391152832776919E-001  5.1351109136186776E-001  5.8199756554689372E-001
  5.4099999999997807E+001  5.4099999999997807E+001    5410  25410   2.0000000000000000E+000 0.0000000000000000E+000   2.7323955313046388E-001  5.1445066920446800E-001  5.8251123975410168E-001
  5.1799999999998265E+001  5.1799999999998265E+001    5180  25180   2.0000000000000000E+000 0.0000000000000000E+000   2.7385913535624348E-001  5.1351032533247202E-001  5.8197223322176672E-001
  5.4199999999997787E+001  5.4199999999997787E+001    5420  25420   2.0000000000000000E+000 0.0000000000000000E+000   2.7319333977318569E-001  5.1436913800389110E-001  5.8241755727939148E-001
  5.1899999999998245E+001  5.1899999999998245E+001    5190  25190   2.0000000000000000E+000 0.0000000000000000E+000   2.7380951132011177E-001  5.1355146402345912E-001  5.8198518425299852E-001
  5.4299999999997767E+001  5.4299999999997767E+001    5430  25430   2.0000000000000000E+000 0.0000000000000000E+000   2.7314269281726710E-001  5.1431039828835665E-001  5.8234192398194730E-001
  5.1999999999998225E+001  5.1999999999998225E+001    5200  25200   2.0000000000000000E+000 0.0000000000000000E+000   2.7376166207889380E-001  5.1363142983658773E-001  5.8203324075191442E-001
  5.4399999999997747E+001  5.4399999999997747E+001    5440  25440   2.0000000000000000E+000 0.0000000000000000E+000   2.7309045927395212E-001  5.1428363984956915E-001  5.8229379282573461E-001
  5.4499999999997728E+001  5.4499999999997728E+001    5450  25450   2.0000000000000000E+000 0.0000000000000000E+000   2.7303936704801801E-001  5.1429601288140593E-001  5.8228076116568852E-001
  5.2099999999998205E+001  5.2099999999998205E+001    5210  25210   2.0000000000000000E+000 0.0000000000000000E+000   2.7371257759247313E-001  5.1373897606993068E-001  5.8210506840749678E-001
  5.4599999999997708E+001  5.4599999999997708E+001    5460  25460   2.0000000000000000E+000 0.0000000000000000E+000   2.7299063452892493E-001  5.1434981457687722E-001  5.8230543385389506E-001
  5.2199999999998185E+001  5.2199999999998185E+001    5220  25220   2.0000000000000000E+000 0.0000000000000000E+000   2.7366024563653819E-001  5.1385855346465554E-001  5.8218600379143321E-001
  5.4699999999997688E+001  5.4699999999997688E+001    5470  25470   2.0000000000000000E+000 0.0000000000000000E+000   2.7294299700738777E-001  5.1443984148327501E-001  5.8236262768202431E-001
  5.2299999999998165E+001  5.2299999999998165E+001    5230  25230   2.0000000000000000E+000 0.0000000000000000E+000   2.7360659316585040E-001  5.1397793453313251E-001  5.8226616337442127E-001
  5.4799999999997668E+001  5.4799999999997668E+001    5480  25480   2.0000000000000000E+000 0.0000000000000000E+000   2.7289372484888705E-001  5.1455357957301899E-001  5.8244001520612167E-001
  5.2399999999998145E+001  5.2399999999998145E+001    5240  25240   2.0000000000000000E+000 0.0000000000000000E+000   2.7355618771525405E-001  5.1409317988866742E-001  5.8234421560220290E-001
  5.4899999999997648E+001  5.4899999999997648E+001    5490  25490   2.0000000000000000E+000 0.0000000000000000E+000   2.7284174137320937E-001  5.1467618660941107E-001  5.8252398482669409E-001
  5.2499999999998125E+001  5.2499999999998125E+001    5250  25250   2.0000000000000000E+000 0.0000000000000000E+000   2.7351235187808842E-001  5.1420658378481292E-001  5.8242374388200470E-001
  5.4999999999997628E+001  5.4999999999997628E+001    5500  25500   2.0000000000000000E+000 0.0000000000000000E+000   2.7278946999158786E-001  5.1479752209416629E-001  5.8260671442456368E-001
  5.2599999999998106E+001  5.2599999999998106E+001    5260  25260   2.0000000000000000E+000 0.0000000000000000E+000   2.7347598836599118E-001  5.1432097416428632E-001  5.8250766576763286E-001
  5.5099999999997608E+001  5.5099999999997608E+001    5510  25510   2.0000000000000000E+000 0.0000000000000000E+000   2.7274074566525188E-001  5.1491514508207547E-001  5.8268784179947710E-001
  5.2699999999998086E+001  5.2699999999998086E+001    5270  25270   2.0000000000000000E+000 0.0000000000000000E+000   2.7344704246697126E-001  5.1443640527279725E-001  5.8259600076204716E-001
  5.5199999999997588E+001  5.5199999999997588E+001    5520  25520   2.0000000000000000E+000 0.0000000000000000E+000   2.7269786328668570E-001  5.1503121334634416E-001  5.8277034530090094E-001
  5.2799999999998066E+001  5.2799999999998066E+001    5280  25280   2.0000000000000000E+000 0.0000000000000000E+000   2.7342525247686104E-001  5.1455057656111780E-001  5.8268659202989558E-001
  5.5299999999997568E+001  5.5299999999997568E+001    5530  25530   2.0000000000000000E+000 0.0000000000000000E+000   2.7266134591901058E-001  5.1514753252509217E-001  5.8285606269906580E-001
  5.2899999999998046E+001  5.2899999999998046E+001    5290  25290   2.0000000000000000E+000 0.0000000000000000E+000   2.7340983340162705E-001  5.1465998442592937E-001  5.8277597459916217E-001
  5.5399999999997548E+001  5.5399999999997548E+001    5540  25540   2.0000000000000000E+000 0.0000000000000000E+000   2.7263109624764005E-001  5.1526336329427291E-001  5.8294429253104098E-001
  5.2999999999998026E+001  5.2999999999998026E+001    5300  25300   2.0000000000000000E+000 0.0000000000000000E+000   2.7339949253160518E-001  5.1476006913218537E-001  5.8285951248093361E-001
  5.5499999999997529E+001  5.5499999999997529E+001    5550  25550   2.0000000000000000E+000 0.0000000000000000E+000   2.7260670639958428E-001  5.1537598174833565E-001  5.8303243386375154E-001
  5.3099999999998006E+001  5.3099999999998006E+001    5310  25310   2.0000000000000000E+000 0.0000000000000000E+000   2.7339283299695327E-001  5.1484529605260593E-001  5.8293165980378480E-001
  5.5599999999997509E+001  5.5599999999997509E+001    5560  25560   2.0000000000000000E+000 0.0000000000000000E+000   2.7258724437935533E-001  5.1548146823728622E-001  5.8311658344999814E-001
  5.3199999999997986E+001  5.3199999999997986E+001    5320  25320   2.0000000000000000E+000 0.0000000000000000E+000   2.7338850940673853E-001  5.1490991701596708E-001  5.8298670629528812E-001
  5.5699999999997489E+001  5.5699999999997489E+001    5570  25570   2.0000000000000000E+000 0.0000000000000000E+000   2.7257142896743840E-001  5.1557488920794058E-001  5.8319177829521180E-001
  5.3299999999997966E+001  5.3299999999997966E+001    5330  25330   2.0000000000000000E+000 0.0000000000000000E+000   2.7338516896648936E-001  5.1494905149159766E-001  5.8301970484961485E-001
  5.5799999999997469E+001  5.5799999999997469E+001    5580  25580   2.0000000000000000E+000 0.0000000000000000E+000   2.7255797425879011E-001  5.1565066006946338E-001  5.8325247754478386E-001
  5.3399999999997946E+001  5.3399999999997946E+001    5340  25340   2.0000000000000000E+000 0.0000000000000000E+000   2.7338144686489442E-001  5.1495965804291001E-001  5.8302732774854888E-001
  5.5899999999997449E+001  5.5899999999997449E+001    5590  25590   2.0000000000000000E+000 0.0000000000000000E+000   2.7254568374288061E-001  5.1570343239415006E-001  5.8329339093631258E-001
  5.3499999999997926E+001  5.3499999999997926E+001    5350  25350   2.0000000000000000E+000 0.0000000000000000E+000   2.7337600668161643E-001  5.1494116525681672E-001  5.8300844308228967E-001
  5.5999999999997429E+001  5.5999999999997429E+001    5600  25600   2.0000000000000000E+000 0.0000000000000000E+000   2.7253340231582843E-001  5.1572915559432077E-001  5.8331039533671287E-001
  5.3599999999997907E+001  5.3599999999997907E+001    5360  25360   2.0000000000000000E+000 0.0000000000000000E+000   2.7336754855380460E-001  5.1489558411098208E-001  5.8296421771778259E-001
  5.6099999999997409E+001  5.6099999999997409E+001    5610  25610   2.0000000000000000E+000 0.0000000000000000E+000   2.7252000442552635E-001  5.1572592930877529E-001  5.8330128319204712E-001
  5.3699999999997887E+001  5.3699999999997887E+001    5370  25370   2.0000000000000000E+000 0.0000000000000000E+000   2.7335479527540207E-001  5.1482710511151292E-001  5.8289775454839229E-001
  5.6199999999997389E+001  5.6199999999997389E+001    5620  25620   2.0000000000000000E+000 0.0000000000000000E+000   2.7250440172696279E-001  5.1569440614682893E-001  5.8326612235899695E-001
  5.3799999999997867E+001  5.3799999999997867E+001    5380  25380   2.0000000000000000E+000 0.0000000000000000E+000   2.7333650685511794E-001  5.1474142768882007E-001  5.8281350650004899E-001
  5.6299999999997369E+001  5.6299999999997369E+001    5630  25630   2.0000000000000000E+000 0.0000000000000000E+000   2.7248552769133382E-001  5.1563765487355901E-001  5.8320712780686090E-001
  5.3899999999997847E+001  5.3899999999997847E+001    5390  25390   2.0000000000000000E+000 0.0000000000000000E+000   2.7331158171160807E-001  5.1464517028145611E-001  5.8271680256513107E-001
  5.6399999999997350E+001  5.6399999999997350E+001    5640  25640   2.0000000000000000E+000 0.0000000000000000E+000   2.7246232692487288E-001  5.1556061555816761E-001  5.8312817451057270E-001
  5.3999999999997827E+001  5.3999999999997827E+001    5400  25400   2.0000000000000000E+000 0.0000000000000000E+000   2.7327928144312121E-001  5.1454559925340470E-001  5.8261371368782075E-001
  5.6499999999997330E+001  5.6499999999997330E+001    5650  25650   2.0000000000000000E+000 0.0000000000000000E+000   2.7243381071930605E-001  5.1546945891974083E-001  5.8303425654248917E-001
  5.4099999999997807E+001  5.4099999999997807E+001    5410  25410   2.0000000000000000E+000 0.0000000000000000E+000   2.7323955313046388E-001  5.1445066920446800E-001  5.8251123975410168E-001
  5.6599999999997310E+001  5.6599999999997310E+001    5660  25660   2.0000000000000000E+000 0.0000000000000000E+000   2.7239922685770912E-001  5.1537115686596459E-001  5.8293118643802230E-001
  5.4199999999997787E+001  5.4199999999997787E+001    5420  25420   2.0000000000000000E+000 0.0000000000000000E+000   2.7319333977318569E-001  5.1436913800389110E-001  5.8241755727939148E-001
  5.6699999999997290E+001  5.6699999999997290E+001    5670  25670   2.0000000000000000E+000 0.0000000000000000E+000   2.7235834130039120E-001  5.1527337923587630E-001  5.8282563552494801E-001
  5.4299999999997767E+001  5.4299999999997767E+001    5430  25430   2.0000000000000000E+000 0.0000000000000000E+000   2.7314269281726710E-001  5.1431039828835665E-001  5.8234192398194730E-001
  5.6799999999997270E+001  5.6799999999997270E+001    5680  25680   2.0000000000000000E+000 0.0000000000000000E+000   2.7231175285847197E-001  5.1518458333413388E-001  5.8272536039717595E-001
  5.4399999999997747E+001  5.4399999999997747E+001    5440  25440   2.0000000000000000E+000 0.0000000000000000E+000   2.7309045927395212E-001  5.1428363984956915E-001  5.8229379282573461E-001
  5.6899999999997250E+001  5.6899999999997250E+001    5690  25690   2.0000000000000000E+000 0.0000000000000000E+000   2.7226108310696659E-001  5.1511398741362413E-001  5.8263926867637572E-001
  5.4499999999997728E+001  5.4499999999997728E+001    5450  25450   2.0000000000000000E+000 0.0000000000000000E+000   2.7303936704801801E-001  5.1429601288140593E-001  5.8228076116568852E-001
  5.6999999999997230E+001  5.6999999999997230E+001    5700  25700   2.0000000000000000E+000 0.0000000000000000E+000   2.7220883210030013E-001  5.1507105161369270E-001  5.8257689319423286E-001
  5.4599999999997708E+001  5.4599999999997708E+001    5460  25460   2.0000000000000000E+000 0.0000000000000000E+000   2.7299063452892493E-001  5.1434981457687722E-001  5.8230543385389506E-001
  5.7099999999997210E+001  5.7099999999997210E+001    5710  25710   2.0000000000000000E+000 0.0000000000000000E+000   2.7215770142350317E-001  5.1506409767539533E-001  5.8254685576208711E-001
  5.4699999999997688E+001  5.4699999999997688E+001    5470  25470   2.0000000000000000E+000 0.0000000000000000E+000   2.7294299700738777E-001  5.1443984148327501E-001  5.8236262768202431E-001
