# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:Z
  5.0699999999998484E+001  5.0699999999998484E+001    5070  25070   2.0000000000000000E+000 0.0000000000000000E+000  7.3644489597712468E-001
  4.8399999999998941E+001  4.8399999999998941E+001    4840  24840   2.0000000000000000E+000 0.0000000000000000E+000  6.2797579710527040E-001
  5.0799999999998464E+001  5.0799999999998464E+001    5080  25080   2.0000000000000000E+000 0.0000000000000000E+000  6.9865423848093266E-001
  4.8499999999998921E+001  4.8499999999998921E+001    4850  24850   2.0000000000000000E+000 0.0000000000000000E+000  6.1867499953658109E-001
  5.0899999999998444E+001  5.0899999999998444E+001    5090  25090   2.0000000000000000E+000 0.0000000000000000E+000  6.6641170699731855E-001
  4.8599999999998901E+001  4.8599999999998901E+001    4860  24860   2.0000000000000000E+000 0.0000000000000000E+000  6.1882167472808831E-001
  5.0999999999998424E+001  5.0999999999998424E+001    5100  25100   2.0000000000000000E+000 0.0000000000000000E+000  6.4242847468470154E-001
  4.8699999999998881E+001  4.8699999999998881E+001    4870  24870   2.0000000000000000E+000 0.0000000000000000E+000  6.2762050066177206E-001
  5.1099999999998404E+001  5.1099999999998404E+001    5110  25110   2.0000000000000000E+000 0.0000000000000000E+000  6.2811590337243696E-001
  4.8799999999998862E+001  4.8799999999998862E+001    4880  24880   2.0000000000000000E+000 0.0000000000000000E+000  6.4482229689617920E-001
  5.1199999999998384E+001  5.1199999999998384E+001    5120  25120   2.0000000000000000E+000 0.0000000000000000E+000  6.2357853100114972E-001
  4.8899999999998842E+001  4.8899999999998842E+001    4890  24890   2.0000000000000000E+000 0.0000000000000000E+000  6.7081045280345534E-001
  5.1299999999998364E+001  5.1299999999998364E+001    5130  25130   2.0000000000000000E+000 0.0000000000000000E+000  6.2824148972811544E-001
  4.8999999999998822E+001  4.8999999999998822E+001    4900  24900   2.0000000000000000E+000 0.0000000000000000E+000  7.0549050152905410E-001
  5.1399999999998344E+001  5.1399999999998344E+001    5140  25140   2.0000000000000000E+000 0.0000000000000000E+000  6.4171808707945938E-001
  4.9099999999998802E+001  4.9099999999998802E+001    4910  24910   2.0000000000000000E+000 0.0000000000000000E+000  7.4630822157280256E-001
  5.1499999999998324E+001  5.1499999999998324E+001    5150  25150   2.0000000000000000E+000 0.0000000000000000E+000  6.6423926704376174E-001
  4.9199999999998782E+001  4.9199999999998782E+001    4920  24920   2.0000000000000000E+000 0.0000000000000000E+000  7.8714366727520701E-001
  5.1599999999998305E+001  5.1599999999998305E+001    5160  25160   2.0000000000000000E+000 0.0000000000000000E+000  6.9602325860461338E-001
  4.9299999999998762E+001  4.9299999999998762E+001    4930  24930   2.0000000000000000E+000 0.0000000000000000E+000  8.2075253144430675E-001
  5.1699999999998285E+001  5.1699999999998285E+001    5170  25170   2.0000000000000000E+000 0.0000000000000000E+000  7.3549934045700080E-001
  4.9399999999998742E+001  4.9399999999998742E+001    4940  24940   2.0000000000000000E+000 0.0000000000000000E+000  8.4479818080220852E-001
  5.1799999999998265E+001  5.1799999999998265E+001    5180  25180   2.0000000000000000E+000 0.0000000000000000E+000  7.7751559700365397E-001
  4.9499999999998722E+001  4.9499999999998722E+001    4950  24950   2.0000000000000000E+000 0.0000000000000000E+000  8.6510641614493515E-001
  5.1899999999998245E+001  5.1899999999998245E+001    5190  25190   2.0000000000000000E+000 0.0000000000000000E+000  8.1415566738934899E-001
  4.9599999999998702E+001  4.9599999999998702E+001    4960  24960   2.0000000000000000E+000 0.0000000000000000E+000  8.8911528498032730E-001
  5.1999999999998225E+001  5.1999999999998225E+001    5200  25200   2.0000000000000000E+000 0.0000000000000000E+000  8.4008325771016671E-001
  4.9699999999998683E+001  4.9699999999998683E+001    4970  24970   2.0000000000000000E+000 0.0000000000000000E+000  9.1537381750053565E-001
  5.2099999999998205E+001  5.2099999999998205E+001    5210  25210   2.0000000000000000E+000 0.0000000000000000E+000  8.5862570755700762E-001
  4.9799999999998663E+001  4.9799999999998663E+001    4980  24980   2.0000000000000000E+000 0.0000000000000000E+000  9.3415255644215626E-001
  5.2199999999998185E+001  5.2199999999998185E+001    5220  25220   2.0000000000000000E+000 0.0000000000000000E+000  8.7937776596266470E-001
  4.9899999999998643E+001  4.9899999999998643E+001    4990  24990   2.0000000000000000E+000 0.0000000000000000E+000  9.3910746323017022E-001
  5.2299999999998165E+001  5.2299999999998165E+001    5230  25230   2.0000000000000000E+000 0.0000000000000000E+000  9.0610816362617239E-001
  4.9999999999998623E+001  4.9999999999998623E+001    5000  25000   2.0000000000000000E+000 0.0000000000000000E+000  9.3278591470616483E-001
  5.2399999999998145E+001  5.2399999999998145E+001    5240  25240   2.0000000000000000E+000 0.0000000000000000E+000  9.3034156458234757E-001
  5.0099999999998603E+001  5.0099999999998603E+001    5010  25010   2.0000000000000000E+000 0.0000000000000000E+000  9.2021553546309213E-001
  5.2499999999998125E+001  5.2499999999998125E+001    5250  25250   2.0000000000000000E+000 0.0000000000000000E+000  9.4146446172389470E-001
  5.0199999999998583E+001  5.0199999999998583E+001    5020  25020   2.0000000000000000E+000 0.0000000000000000E+000  9.0282846417150359E-001
  5.2599999999998106E+001  5.2599999999998106E+001    5260  25260   2.0000000000000000E+000 0.0000000000000000E+000  9.3874038348304207E-001
  5.0299999999998563E+001  5.0299999999998563E+001    5030  25030   2.0000000000000000E+000 0.0000000000000000E+000  8.7961322812133531E-001
  5.2699999999998086E+001  5.2699999999998086E+001    5270  25270   2.0000000000000000E+000 0.0000000000000000E+000  9.2834125944386371E-001
  5.0399999999998543E+001  5.0399999999998543E+001    5040  25040   2.0000000000000000E+000 0.0000000000000000E+000  8.5011459680096788E-001
  5.2799999999998066E+001  5.2799999999998066E+001    5280  25280   2.0000000000000000E+000 0.0000000000000000E+000  9.1368185337167222E-001
  5.0499999999998523E+001  5.0499999999998523E+001    5050  25050   2.0000000000000000E+000 0.0000000000000000E+000  8.1512492380419985E-001
  5.2899999999998046E+001  5.2899999999998046E+001    5290  25290   2.0000000000000000E+000 0.0000000000000000E+000  8.9381022629063444E-001
  5.0599999999998503E+001  5.0599999999998503E+001    5060  25060   2.0000000000000000E+000 0.0000000000000000E+000  7.7636943800419135E-001
  5.2999999999998026E+001  5.2999999999998026E+001    5300  25300   2.0000000000000000E+000 0.0000000000000000E+000  8.6750708881172222E-001
  5.0699999999998484E+001  5.0699999999998484E+001    5070  25070   2.0000000000000000E+000 0.0000000000000000E+000  7.3644489597712468E-001
  5.3099999999998006E+001  5.3099999999998006E+001    5310  25310   2.0000000000000000E+000 0.0000000000000000E+000  8.3504973369155415E-001
  5.0799999999998464E+001  5.0799999999998464E+001    5080  25080   2.0000000000000000E+000 0.0000000000000000E+000  6.9865423848093266E-001
  5.3199999999997986E+001  5.3199999999997986E+001    5320  25320   2.0000000000000000E+000 0.0000000000000000E+000  7.9767579103772945E-001
  5.0899999999998444E+001  5.0899999999998444E+001    5090  25090   2.0000000000000000E+000 0.0000000000000000E+000  6.6641170699731855E-001
  5.3299999999997966E+001  5.3299999999997966E+001    5330  25330   2.0000000000000000E+000 0.0000000000000000E+000  7.5741389509941337E-001
  5.0999999999998424E+001  5.0999999999998424E+001    5100  25100   2.0000000000000000E+000 0.0000000000000000E+000  6.4242847468470154E-001
  5.3399999999997946E+001  5.3399999999997946E+001    5340  25340   2.0000000000000000E+000 0.0000000000000000E+000  7.1720157108185009E-001
  5.1099999999998404E+001  5.1099999999998404E+001    5110  25110   2.0000000000000000E+000 0.0000000000000000E+000  6.2811590337243696E-001
  5.3499999999997926E+001  5.3499999999997926E+001    5350  25350   2.0000000000000000E+000 0.0000000000000000E+000  6.8054350916192056E-001
  5.1199999999998384E+001  5.1199999999998384E+001    5120  25120   2.0000000000000000E+000 0.0000000000000000E+000  6.2357853100114972E-001
  5.3599999999997907E+001  5.3599999999997907E+001    5360  25360   2.0000000000000000E+000 0.0000000000000000E+000  6.5074464092612469E-001
  5.1299999999998364E+001  5.1299999999998364E+001    5130  25130   2.0000000000000000E+000 0.0000000000000000E+000  6.2824148972811544E-001
  5.3699999999997887E+001  5.3699999999997887E+001    5370  25370   2.0000000000000000E+000 0.0000000000000000E+000  6.3008812203890904E-001
  5.1399999999998344E+001  5.1399999999998344E+001    5140  25140   2.0000000000000000E+000 0.0000000000000000E+000  6.4171808707945938E-001
  5.3799999999997867E+001  5.3799999999997867E+001    5380  25380   2.0000000000000000E+000 0.0000000000000000E+000  6.1939490552905462E-001
  5.1499999999998324E+001  5.1499999999998324E+001    5150  25150   2.0000000000000000E+000 0.0000000000000000E+000  6.6423926704376174E-001
  5.3899999999997847E+001  5.3899999999997847E+001    5390  25390   2.0000000000000000E+000 0.0000000000000000E+000  6.1826167458962615E-001
  5.1599999999998305E+001  5.1599999999998305E+001    5160  25160   2.0000000000000000E+000 0.0000000000000000E+000  6.9602325860461338E-001
  5.3999999999997827E+001  5.3999999999997827E+001    5400  25400   2.0000000000000000E+000 0.0000000000000000E+000  6.2587383954206243E-001
  5.1699999999998285E+001  5.1699999999998285E+001    5170  25170   2.0000000000000000E+000 0.0000000000000000E+000  7.3549934045700080E-001
  5.4099999999997807E+001  5.4099999999997807E+001    5410  25410   2.0000000000000000E+000 0.0000000000000000E+000  6.4187602917299653E-001
  5.1799999999998265E+001  5.1799999999998265E+001    5180  25180   2.0000000000000000E+000 0.0000000000000000E+000  7.7751559700365397E-001
  5.4199999999997787E+001  5.4199999999997787E+001    5420  25420   2.0000000000000000E+000 0.0000000000000000E+000  6.6660049160095455E-001
  5.1899999999998245E+001  5.1899999999998245E+001    5190  25190   2.0000000000000000E+000 0.0000000000000000E+000  8.1415566738934899E-001
  5.4299999999997767E+001  5.4299999999997767E+001    5430  25430   2.0000000000000000E+000 0.0000000000000000E+000  7.0013123100218912E-001
  5.1999999999998225E+001  5.1999999999998225E+001    5200  25200   2.0000000000000000E+000 0.0000000000000000E+000  8.4008325771016671E-001
  5.4399999999997747E+001  5.4399999999997747E+001    5440  25440   2.0000000000000000E+000 0.0000000000000000E+000  7.4037659664904653E-001
  5.4499999999997728E+001  5.4499999999997728E+001    5450  25450   2.0000000000000000E+000 0.0000000000000000E+000  7.8167763815541624E-001
  5.2099999999998205E+001  5.2099999999998205E+001    5210  25210   2.0000000000000000E+000 0.0000000000000000E+000  8.5862570755700762E-001
  5.4599999999997708E+001  5.4599999999997708E+001    5460  25460   2.0000000000000000E+000 0.0000000000000000E+000  8.1662894790751998E-001
  5.2199999999998185E+001  5.2199999999998185E+001    5220  25220   2.0000000000000000E+000 0.0000000000000000E+000  8.7937776596266470E-001
  5.4699999999997688E+001  5.4699999999997688E+001    5470  25470   2.0000000000000000E+000 0.0000000000000000E+000  8.4183823582302750E-001
  5.2299999999998165E+001  5.2299999999998165E+001    5230  25230   2.0000000000000000E+000 0.0000000000000000E+000  9.0610816362617239E-001
  5.4799999999997668E+001  5.4799999999997668E+001    5480  25480   2.0000000000000000E+000 0.0000000000000000E+000  8.6213178820365961E-001
  5.2399999999998145E+001  5.2399999999998145E+001    5240  25240   2.0000000000000000E+000 0.0000000000000000E+000  9.3034156458234757E-001
  5.4899999999997648E+001  5.4899999999997648E+001    5490  25490   2.0000000000000000E+000 0.0000000000000000E+000  8.8543160552712318E-001
  5.2499999999998125E+001  5.2499999999998125E+001    5250  25250   2.0000000000000000E+000 0.0000000000000000E+000  9.4146446172389470E-001
  5.4999999999997628E+001  5.4999999999997628E+001    5500  25500   2.0000000000000000E+000 0.0000000000000000E+000  9.1187782464724946E-001
  5.2599999999998106E+001  5.2599999999998106E+001    5260  25260   2.0000000000000000E+000 0.0000000000000000E+000  9.3874038348304207E-001
  5.5099999999997608E+001  5.5099999999997608E+001    5510  25510   2.0000000000000000E+000 0.0000000000000000E+000  9.3229823147801855E-001
  5.2699999999998086E+001  5.2699999999998086E+001    5270  25270   2.0000000000000000E+000 0.0000000000000000E+000  9.2834125944386371E-001
  5.5199999999997588E+001  5.5199999999997588E+001    5520  25520   2.0000000000000000E+000 0.0000000000000000E+000  9.3922058293309618E-001
  5.2799999999998066E+001  5.2799999999998066E+001    5280  25280   2.0000000000000000E+000 0.0000000000000000E+000  9.1368185337167222E-001
  5.5299999999997568E+001  5.5299999999997568E+001    5530  25530   2.0000000000000000E+000 0.0000000000000000E+000  9.3414386289567268E-001
  5.2899999999998046E+001  5.2899999999998046E+001    5290  25290   2.0000000000000000E+000 0.0000000000000000E+000  8.9381022629063444E-001
  5.5399999999997548E+001  5.5399999999997548E+001    5540  25540   2.0000000000000000E+000 0.0000000000000000E+000  9.2226961821908339E-001
  5.2999999999998026E+001  5.2999999999998026E+001    5300  25300   2.0000000000000000E+000 0.0000000000000000E+000  8.6750708881172222E-001
  5.5499999999997529E+001  5.5499999999997529E+001    5550  25550   2.0000000000000000E+000 0.0000000000000000E+000  9.0560675747005490E-001
  5.3099999999998006E+001  5.3099999999998006E+001    5310  25310   2.0000000000000000E+000 0.0000000000000000E+000  8.3504973369155415E-001
  5.5599999999997509E+001  5.5599999999997509E+001    5560  25560   2.0000000000000000E+000 0.0000000000000000E+000  8.8327176177309603E-001
  5.3199999999997986E+001  5.3199999999997986E+001    5320  25320   2.0000000000000000E+000 0.0000000000000000E+000  7.9767579103772945E-001
  5.5699999999997489E+001  5.5699999999997489E+001    5570  25570   2.0000000000000000E+000 0.0000000000000000E+000  8.5463613910854796E-001
  5.3299999999997966E+001  5.3299999999997966E+001    5330  25330   2.0000000000000000E+000 0.0000000000000000E+000  7.5741389509941337E-001
  5.5799999999997469E+001  5.5799999999997469E+001    5580  25580   2.0000000000000000E+000 0.0000000000000000E+000  8.2033598979682622E-001
  5.3399999999997946E+001  5.3399999999997946E+001    5340  25340   2.0000000000000000E+000 0.0000000000000000E+000  7.1720157108185009E-001
  5.5899999999997449E+001  5.5899999999997449E+001    5590  25590   2.0000000000000000E+000 0.0000000000000000E+000  7.8197439030654178E-001
  5.3499999999997926E+001  5.3499999999997926E+001    5350  25350   2.0000000000000000E+000 0.0000000000000000E+000  6.8054350916192056E-001
  5.5999999999997429E+001  5.5999999999997429E+001    5600  25600   2.0000000000000000E+000 0.0000000000000000E+000  7.4202646360614181E-001
  5.3599999999997907E+001  5.3599999999997907E+001    5360  25360   2.0000000000000000E+000 0.0000000000000000E+000  6.5074464092612469E-001
  5.6099999999997409E+001  5.6099999999997409E+001    5610  25610   2.0000000000000000E+000 0.0000000000000000E+000  7.0372208518611483E-001
  5.3699999999997887E+001  5.3699999999997887E+001    5370  25370   2.0000000000000000E+000 0.0000000000000000E+000  6.3008812203890904E-001
  5.6199999999997389E+001  5.6199999999997389E+001    5620  25620   2.0000000000000000E+000 0.0000000000000000E+000  6.7050839696183626E-001
  5.3799999999997867E+001  5.3799999999997867E+001    5380  25380   2.0000000000000000E+000 0.0000000000000000E+000  6.1939490552905462E-001
  5.6299999999997369E+001  5.6299999999997369E+001    5630  25630   2.0000000000000000E+000 0.0000000000000000E+000  6.4524175732691784E-001
  5.3899999999997847E+001  5.3899999999997847E+001    5390  25390   2.0000000000000000E+000 0.0000000000000000E+000  6.1826167458962615E-001
  5.6399999999997350E+001  5.6399999999997350E+001    5640  25640   2.0000000000000000E+000 0.0000000000000000E+000  6.2953330454150391E-001
  5.3999999999997827E+001  5.3999999999997827E+001    5400  25400   2.0000000000000000E+000 0.0000000000000000E+000  6.2587383954206243E-001
  5.6499999999997330E+001  5.6499999999997330E+001    5650  25650   2.0000000000000000E+000 0.0000000000000000E+000  6.2364617915929461E-001
  5.4099999999997807E+001  5.4099999999997807E+001    5410  25410   2.0000000000000000E+000 0.0000000000000000E+000  6.4187602917299653E-001
  5.6599999999997310E+001  5.6599999999997310E+001    5660  25660   2.0000000000000000E+000 0.0000000000000000E+000  6.2704772073177146E-001
  5.4199999999997787E+001  5.4199999999997787E+001    5420  25420   2.0000000000000000E+000 0.0000000000000000E+000  6.6660049160095455E-001
  5.6699999999997290E+001  5.6699999999997290E+001    5670  25670   2.0000000000000000E+000 0.0000000000000000E+000  6.3928080611028121E-001
  5.4299999999997767E+001  5.4299999999997767E+001    5430  25430   2.0000000000000000E+000 0.0000000000000000E+000  7.0013123100218912E-001
  5.6799999999997270E+001  5.6799999999997270E+001    5680  25680   2.0000000000000000E+000 0.0000000000000000E+000  6.6049838613854250E-001
  5.4399999999997747E+001  5.4399999999997747E+001    5440  25440   2.0000000000000000E+000 0.0000000000000000E+000  7.4037659664904653E-001
  5.6899999999997250E+001  5.6899999999997250E+001    5690  25690   2.0000000000000000E+000 0.0000000000000000E+000  6.9100651547037656E-001
  5.4499999999997728E+001  5.4499999999997728E+001    5450  25450   2.0000000000000000E+000 0.0000000000000000E+000  7.8167763815541624E-001
  5.6999999999997230E+001  5.6999999999997230E+001    5700  25700   2.0000000000000000E+000 0.0000000000000000E+000  7.2961726445992418E-001
  5.4599999999997708E+001  5.4599999999997708E+001    5460  25460   2.0000000000000000E+000 0.0000000000000000E+000  8.1662894790751998E-001
  5.7099999999997210E+001  5.7099999999997210E+001    5710  25710   2.0000000000000000E+000 0.0000000000000000E+000  7.7172777098801663E-001
  5.4699999999997688E+001  5.4699999999997688E+001    5470  25470   2.0000000000000000E+000 0.0000000000000000E+000  8.4183823582302750E-001
  5.7199999999997190E+001  5.7199999999997190E+001    5720  25720   2.0000000000000000E+000 0.0000000000000000E+000  8.0958870600282430E-001
  5.4799999999997668E+001  5.4799999999997668E+001    5480  25480   2.0000000000000000E+000 0.0000000000000000E+000  8.6213178820365961E-001
  5.7299999999997170E+001  5.7299999999997170E+001    5730  25730   2.0000000000000000E+000 0.0000000000000000E+000  8.3705770557194849E-001
  5.4899999999997648E+001  5.4899999999997648E+001    5490  25490   2.0000000000000000E+000 0.0000000000000000E+000  8.8543160552712318E-001
  5.7399999999997151E+001  5.7399999999997151E+001    5740  25740   2.0000000000000000E+000 0.0000000000000000E+000  8.5609961111324341E-001
  5.4999999999997628E+001  5.4999999999997628E+001    5500  25500   2.0000000000000000E+000 0.0000000000000000E+000  9.1187782464724946E-001
  5.7499999999997131E+001  5.7499999999997131E+001    5750  25750   2.0000000000000000E+000 0.0000000000000000E+000  8.7603762924035315E-001
  5.5099999999997608E+001  5.5099999999997608E+001    5510  25510   2.0000000000000000E+000 0.0000000000000000E+000  9.3229823147801855E-001
  5.7599999999997111E+001  5.7599999999997111E+001    5760  25760   2.0000000000000000E+000 0.0000000000000000E+000  9.0219617067905950E-001
  5.5199999999997588E+001  5.5199999999997588E+001    5520  25520   2.0000000000000000E+000 0.0000000000000000E+000  9.3922058293309618E-001
  5.7699999999997091E+001  5.7699999999997091E+001    5770  25770   2.0000000000000000E+000 0.0000000000000000E+000  9.2755113753332327E-001
  5.7799999999997071E+001  5.7799999999997071E+001    5780  25780   2.0000000000000000E+000 0.0000000000000000E+000  9.4083959999818720E-001
  5.5299999999997568E+001  5.5299999999997568E+001    5530  25530   2.0000000000000000E+000 0.0000000000000000E+000  9.3414386289567268E-001
  5.7899999999997051E+001  5.7899999999997051E+001    5790  25790   2.0000000000000000E+000 0.0000000000000000E+000  9.3973632823570518E-001
  5.5399999999997548E+001  5.5399999999997548E+001    5540  25540   2.0000000000000000E+000 0.0000000000000000E+000  9.2226961821908339E-001
  5.7999999999997031E+001  5.7999999999997031E+001    5800  25800   2.0000000000000000E+000 0.0000000000000000E+000  9.3008216303264568E-001
  5.5499999999997529E+001  5.5499999999997529E+001    5550  25550   2.0000000000000000E+000 0.0000000000000000E+000  9.0560675747005490E-001
  5.8099999999997011E+001  5.8099999999997011E+001    5810  25810   2.0000000000000000E+000 0.0000000000000000E+000  9.1602170291857571E-001
  5.5599999999997509E+001  5.5599999999997509E+001    5560  25560   2.0000000000000000E+000 0.0000000000000000E+000  8.8327176177309603E-001
  5.8199999999996991E+001  5.8199999999996991E+001    5820  25820   2.0000000000000000E+000 0.0000000000000000E+000  8.9699046201056944E-001
  5.5699999999997489E+001  5.5699999999997489E+001    5570  25570   2.0000000000000000E+000 0.0000000000000000E+000  8.5463613910854796E-001
  5.8299999999996972E+001  5.8299999999996972E+001    5830  25830   2.0000000000000000E+000 0.0000000000000000E+000  8.7160856633055239E-001
  5.5799999999997469E+001  5.5799999999997469E+001    5580  25580   2.0000000000000000E+000 0.0000000000000000E+000  8.2033598979682622E-001
  5.8399999999996952E+001  5.8399999999996952E+001    5840  25840   2.0000000000000000E+000 0.0000000000000000E+000  8.3996047983528256E-001
  5.5899999999997449E+001  5.5899999999997449E+001    5590  25590   2.0000000000000000E+000 0.0000000000000000E+000  7.8197439030654178E-001
  5.8499999999996932E+001  5.8499999999996932E+001    5850  25850   2.0000000000000000E+000 0.0000000000000000E+000  8.0317757640404252E-001
  5.5999999999997429E+001  5.5999999999997429E+001    5600  25600   2.0000000000000000E+000 0.0000000000000000E+000  7.4202646360614181E-001
  5.8599999999996912E+001  5.8599999999996912E+001    5860  25860   2.0000000000000000E+000 0.0000000000000000E+000  7.6316494300006336E-001
  5.6099999999997409E+001  5.6099999999997409E+001    5610  25610   2.0000000000000000E+000 0.0000000000000000E+000  7.0372208518611483E-001
  5.8699999999996892E+001  5.8699999999996892E+001    5870  25870   2.0000000000000000E+000 0.0000000000000000E+000  7.2273947163465424E-001
  5.6199999999997389E+001  5.6199999999997389E+001    5620  25620   2.0000000000000000E+000 0.0000000000000000E+000  6.7050839696183626E-001
  5.8799999999996872E+001  5.8799999999996872E+001    5880  25880   2.0000000000000000E+000 0.0000000000000000E+000  6.8536595967088098E-001
  5.6299999999997369E+001  5.6299999999997369E+001    5630  25630   2.0000000000000000E+000 0.0000000000000000E+000  6.4524175732691784E-001
  5.8899999999996852E+001  5.8899999999996852E+001    5890  25890   2.0000000000000000E+000 0.0000000000000000E+000  6.5443062833747092E-001
  5.6399999999997350E+001  5.6399999999997350E+001    5640  25640   2.0000000000000000E+000 0.0000000000000000E+000  6.2953330454150391E-001
  5.8999999999996832E+001  5.8999999999996832E+001    5900  25900   2.0000000000000000E+000 0.0000000000000000E+000  6.3240069636041784E-001
  5.6499999999997330E+001  5.6499999999997330E+001    5650  25650   2.0000000000000000E+000 0.0000000000000000E+000  6.2364617915929461E-001
  5.9099999999996812E+001  5.9099999999996812E+001    5910  25910   2.0000000000000000E+000 0.0000000000000000E+000  6.2030559991948415E-001
  5.6599999999997310E+001  5.6599999999997310E+001    5660  25660   2.0000000000000000E+000 0.0000000000000000E+000  6.2704772073177146E-001
  5.9199999999996792E+001  5.9199999999996792E+001    5920  25920   2.0000000000000000E+000 0.0000000000000000E+000  6.1787468797202755E-001
  5.6699999999997290E+001  5.6699999999997290E+001    5670  25670   2.0000000000000000E+000 0.0000000000000000E+000  6.3928080611028121E-001
  5.9299999999996773E+001  5.9299999999996773E+001    5930  25930   2.0000000000000000E+000 0.0000000000000000E+000  6.2429262521293811E-001
  5.6799999999997270E+001  5.6799999999997270E+001    5680  25680   2.0000000000000000E+000 0.0000000000000000E+000  6.6049838613854250E-001
  5.9399999999996753E+001  5.9399999999996753E+001    5940  25940   2.0000000000000000E+000 0.0000000000000000E+000  6.3910334479491677E-001
  5.6899999999997250E+001  5.6899999999997250E+001    5690  25690   2.0000000000000000E+000 0.0000000000000000E+000  6.9100651547037656E-001
  5.9499999999996733E+001  5.9499999999996733E+001    5950  25950   2.0000000000000000E+000 0.0000000000000000E+000  6.6256923263358737E-001
  5.6999999999997230E+001  5.6999999999997230E+001    5700  25700   2.0000000000000000E+000 0.0000000000000000E+000  7.2961726445992418E-001
  5.9599999999996713E+001  5.9599999999996713E+001    5960  25960   2.0000000000000000E+000 0.0000000000000000E+000  6.9491201291379756E-001
  5.7099999999997210E+001  5.7099999999997210E+001    5710  25710   2.0000000000000000E+000 0.0000000000000000E+000  7.7172777098801663E-001
  5.9699999999996693E+001  5.9699999999996693E+001    5970  25970   2.0000000000000000E+000 0.0000000000000000E+000  7.3446991818789788E-001
  5.7199999999997190E+001  5.7199999999997190E+001    5720  25720   2.0000000000000000E+000 0.0000000000000000E+000  8.0958870600282430E-001
  5.9799999999996673E+001  5.9799999999996673E+001    5980  25980   2.0000000000000000E+000 0.0000000000000000E+000  7.7607867815974653E-001
  5.7299999999997170E+001  5.7299999999997170E+001    5730  25730   2.0000000000000000E+000 0.0000000000000000E+000  8.3705770557194849E-001
  5.9899999999996653E+001  5.9899999999996653E+001    5990  25990   2.0000000000000000E+000 0.0000000000000000E+000  8.1229580462629371E-001
  5.7399999999997151E+001  5.7399999999997151E+001    5740  25740   2.0000000000000000E+000 0.0000000000000000E+000  8.5609961111324341E-001
  5.9999999999996633E+001  5.9999999999996633E+001    6000  26000   2.0000000000000000E+000 0.0000000000000000E+000  8.3877362684151908E-001
  5.7499999999997131E+001  5.7499999999997131E+001    5750  25750   2.0000000000000000E+000 0.0000000000000000E+000  8.7603762924035315E-001
  6.0099999999996613E+001  6.0099999999996613E+001    6010  26010   2.0000000000000000E+000 0.0000000000000000E+000  8.5923212674442535E-001
  5.7599999999997111E+001  5.7599999999997111E+001    5760  25760   2.0000000000000000E+000 0.0000000000000000E+000  9.0219617067905950E-001
  6.0199999999996594E+001  6.0199999999996594E+001    6020  26020   2.0000000000000000E+000 0.0000000000000000E+000  8.8182935154344797E-001
  5.7699999999997091E+001  5.7699999999997091E+001    5770  25770   2.0000000000000000E+000 0.0000000000000000E+000  9.2755113753332327E-001
  6.0299999999996574E+001  6.0299999999996574E+001    6030  26030   2.0000000000000000E+000 0.0000000000000000E+000  9.0825802766167740E-001
  5.7799999999997071E+001  5.7799999999997071E+001    5780  25780   2.0000000000000000E+000 0.0000000000000000E+000  9.4083959999818720E-001
  6.0399999999996554E+001  6.0399999999996554E+001    6040  26040   2.0000000000000000E+000 0.0000000000000000E+000  9.3015720323693926E-001
  5.7899999999997051E+001  5.7899999999997051E+001    5790  25790   2.0000000000000000E+000 0.0000000000000000E+000  9.3973632823570518E-001
  6.0499999999996534E+001  6.0499999999996534E+001    6050  26050   2.0000000000000000E+000 0.0000000000000000E+000  9.3908895515601589E-001
  5.7999999999997031E+001  5.7999999999997031E+001    5800  25800   2.0000000000000000E+000 0.0000000000000000E+000  9.3008216303264568E-001
  6.0599999999996514E+001  6.0599999999996514E+001    6060  26060   2.0000000000000000E+000 0.0000000000000000E+000  9.3537405417830701E-001
  5.8099999999997011E+001  5.8099999999997011E+001    5810  25810   2.0000000000000000E+000 0.0000000000000000E+000  9.1602170291857571E-001
  6.0699999999996494E+001  6.0699999999996494E+001    6070  26070   2.0000000000000000E+000 0.0000000000000000E+000  9.2423371047980822E-001
  5.8199999999996991E+001  5.8199999999996991E+001    5820  25820   2.0000000000000000E+000 0.0000000000000000E+000  8.9699046201056944E-001
  6.0799999999996474E+001  6.0799999999996474E+001    6080  26080   2.0000000000000000E+000 0.0000000000000000E+000  9.0827108520164774E-001
  5.8299999999996972E+001  5.8299999999996972E+001    5830  25830   2.0000000000000000E+000 0.0000000000000000E+000  8.7160856633055239E-001
  6.0899999999996454E+001  6.0899999999996454E+001    6090  26090   2.0000000000000000E+000 0.0000000000000000E+000  8.8680269822270734E-001
  5.8399999999996952E+001  5.8399999999996952E+001    5840  25840   2.0000000000000000E+000 0.0000000000000000E+000  8.3996047983528256E-001
  6.0999999999996434E+001  6.0999999999996434E+001    6100  26100   2.0000000000000000E+000 0.0000000000000000E+000  8.5904360275557447E-001
  5.8499999999996932E+001  5.8499999999996932E+001    5850  25850   2.0000000000000000E+000 0.0000000000000000E+000  8.0317757640404252E-001
  6.1099999999996414E+001  6.1099999999996414E+001    6110  26110   2.0000000000000000E+000 0.0000000000000000E+000  8.2546486264071319E-001
  6.1199999999996395E+001  6.1199999999996395E+001    6120  26120   2.0000000000000000E+000 0.0000000000000000E+000  7.8754645780082075E-001
