# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:P_OVER_RHO
  4.5499999999999518E+001  4.5499999999999518E+001    4550  24550   2.0000000000000000E+000 0.0000000000000000E+000 -4.1928616329377543E-001
  4.7799999999999061E+001  4.7799999999999061E+001    4780  24780   2.0000000000000000E+000 0.0000000000000000E+000 -3.6072811037901320E-001
  4.5599999999999498E+001  4.5599999999999498E+001    4560  24560   2.0000000000000000E+000 0.0000000000000000E+000 -4.2899731470614437E-001
  4.7899999999999041E+001  4.7899999999999041E+001    4790  24790   2.0000000000000000E+000 0.0000000000000000E+000 -3.8237183299366206E-001
  4.5699999999999478E+001  4.5699999999999478E+001    4570  24570   2.0000000000000000E+000 0.0000000000000000E+000 -4.3327805555064138E-001
  4.7999999999999021E+001  4.7999999999999021E+001    4800  24800   2.0000000000000000E+000 0.0000000000000000E+000 -4.0252214774327779E-001
  4.5799999999999458E+001  4.5799999999999458E+001    4580  24580   2.0000000000000000E+000 0.0000000000000000E+000 -4.3185142077978770E-001
  4.8099999999999001E+001  4.8099999999999001E+001    4810  24810   2.0000000000000000E+000 0.0000000000000000E+000 -4.1969701802436762E-001
  4.5899999999999439E+001  4.5899999999999439E+001    4590  24590   2.0000000000000000E+000 0.0000000000000000E+000 -4.2480233198258297E-001
  4.8199999999998981E+001  4.8199999999998981E+001    4820  24820   2.0000000000000000E+000 0.0000000000000000E+000 -4.3260242034680782E-001
  4.5999999999999419E+001  4.5999999999999419E+001    4600  24600   2.0000000000000000E+000 0.0000000000000000E+000 -4.1248912107342041E-001
  4.8299999999998961E+001  4.8299999999998961E+001    4830  24830   2.0000000000000000E+000 0.0000000000000000E+000 -4.4030553314101936E-001
  4.6099999999999399E+001  4.6099999999999399E+001    4610  24610   2.0000000000000000E+000 0.0000000000000000E+000 -3.9548753816268611E-001
  4.8399999999998941E+001  4.8399999999998941E+001    4840  24840   2.0000000000000000E+000 0.0000000000000000E+000 -4.4230939201505394E-001
  4.6199999999999379E+001  4.6199999999999379E+001    4620  24620   2.0000000000000000E+000 0.0000000000000000E+000 -3.7460705977527442E-001
  4.8499999999998921E+001  4.8499999999998921E+001    4850  24850   2.0000000000000000E+000 0.0000000000000000E+000 -4.3852677979159091E-001
  4.6299999999999359E+001  4.6299999999999359E+001    4630  24630   2.0000000000000000E+000 0.0000000000000000E+000 -3.5097559082579063E-001
  4.8599999999998901E+001  4.8599999999998901E+001    4860  24860   2.0000000000000000E+000 0.0000000000000000E+000 -4.2918989383881891E-001
  4.6399999999999339E+001  4.6399999999999339E+001    4640  24640   2.0000000000000000E+000 0.0000000000000000E+000 -3.2614380720368609E-001
  4.8699999999998881E+001  4.8699999999998881E+001    4870  24870   2.0000000000000000E+000 0.0000000000000000E+000 -4.1475680696675860E-001
  4.6499999999999319E+001  4.6499999999999319E+001    4650  24650   2.0000000000000000E+000 0.0000000000000000E+000 -3.0212084388412829E-001
  4.8799999999998862E+001  4.8799999999998862E+001    4880  24880   2.0000000000000000E+000 0.0000000000000000E+000 -3.9587569764832441E-001
  4.6599999999999299E+001  4.6599999999999299E+001    4660  24660   2.0000000000000000E+000 0.0000000000000000E+000 -2.8120379415131729E-001
  4.8899999999998842E+001  4.8899999999998842E+001    4890  24890   2.0000000000000000E+000 0.0000000000000000E+000 -3.7343048930824895E-001
  4.6699999999999279E+001  4.6699999999999279E+001    4670  24670   2.0000000000000000E+000 0.0000000000000000E+000 -2.6544922518245406E-001
  4.8999999999998822E+001  4.8999999999998822E+001    4900  24900   2.0000000000000000E+000 0.0000000000000000E+000 -3.4864527443426425E-001
  4.6799999999999259E+001  4.6799999999999259E+001    4680  24680   2.0000000000000000E+000 0.0000000000000000E+000 -2.5586051240204494E-001
  4.9099999999998802E+001  4.9099999999998802E+001    4910  24910   2.0000000000000000E+000 0.0000000000000000E+000 -3.2318745262526755E-001
  4.6899999999999240E+001  4.6899999999999240E+001    4690  24690   2.0000000000000000E+000 0.0000000000000000E+000 -2.5191645426520881E-001
  4.9199999999998782E+001  4.9199999999998782E+001    4920  24920   2.0000000000000000E+000 0.0000000000000000E+000 -2.9916882577096908E-001
  4.6999999999999220E+001  4.6999999999999220E+001    4700  24700   2.0000000000000000E+000 0.0000000000000000E+000 -2.5217876429955277E-001
  4.9299999999998762E+001  4.9299999999998762E+001    4930  24930   2.0000000000000000E+000 0.0000000000000000E+000 -2.7889332535018587E-001
  4.7099999999999200E+001  4.7099999999999200E+001    4710  24710   2.0000000000000000E+000 0.0000000000000000E+000 -2.5557300183414675E-001
  4.9399999999998742E+001  4.9399999999998742E+001    4940  24940   2.0000000000000000E+000 0.0000000000000000E+000 -2.6422677915098500E-001
  4.7199999999999180E+001  4.7199999999999180E+001    4720  24720   2.0000000000000000E+000 0.0000000000000000E+000 -2.6195989269157236E-001
  4.9499999999998722E+001  4.9499999999998722E+001    4950  24950   2.0000000000000000E+000 0.0000000000000000E+000 -2.5579410599948113E-001
  4.7299999999999160E+001  4.7299999999999160E+001    4730  24730   2.0000000000000000E+000 0.0000000000000000E+000 -2.7158388440492728E-001
  4.9599999999998702E+001  4.9599999999998702E+001    4960  24960   2.0000000000000000E+000 0.0000000000000000E+000 -2.5274277539737255E-001
  4.7399999999999140E+001  4.7399999999999140E+001    4740  24740   2.0000000000000000E+000 0.0000000000000000E+000 -2.8442714360724030E-001
  4.9699999999998683E+001  4.9699999999998683E+001    4970  24970   2.0000000000000000E+000 0.0000000000000000E+000 -2.5359948902410742E-001
  4.7499999999999120E+001  4.7499999999999120E+001    4750  24750   2.0000000000000000E+000 0.0000000000000000E+000 -3.0020762355642149E-001
  4.9799999999998663E+001  4.9799999999998663E+001    4980  24980   2.0000000000000000E+000 0.0000000000000000E+000 -2.5747868427814046E-001
  4.7599999999999100E+001  4.7599999999999100E+001    4760  24760   2.0000000000000000E+000 0.0000000000000000E+000 -3.1858403722003068E-001
  4.9899999999998643E+001  4.9899999999998643E+001    4990  24990   2.0000000000000000E+000 0.0000000000000000E+000 -2.6436803622189408E-001
  4.7699999999999080E+001  4.7699999999999080E+001    4770  24770   2.0000000000000000E+000 0.0000000000000000E+000 -3.3905029604639711E-001
  4.9999999999998623E+001  4.9999999999998623E+001    5000  25000   2.0000000000000000E+000 0.0000000000000000E+000 -2.7447030087365980E-001
  4.7799999999999061E+001  4.7799999999999061E+001    4780  24780   2.0000000000000000E+000 0.0000000000000000E+000 -3.6072811037901320E-001
  5.0099999999998603E+001  5.0099999999998603E+001    5010  25010   2.0000000000000000E+000 0.0000000000000000E+000 -2.8769581539154248E-001
  5.0199999999998583E+001  5.0199999999998583E+001    5020  25020   2.0000000000000000E+000 0.0000000000000000E+000 -3.0374310428126518E-001
  4.7899999999999041E+001  4.7899999999999041E+001    4790  24790   2.0000000000000000E+000 0.0000000000000000E+000 -3.8237183299366206E-001
  4.7999999999999021E+001  4.7999999999999021E+001    4800  24800   2.0000000000000000E+000 0.0000000000000000E+000 -4.0252214774327779E-001
  5.0299999999998563E+001  5.0299999999998563E+001    5030  25030   2.0000000000000000E+000 0.0000000000000000E+000 -3.2221830304615024E-001
  5.0399999999998543E+001  5.0399999999998543E+001    5040  25040   2.0000000000000000E+000 0.0000000000000000E+000 -3.4248486009804968E-001
  4.8099999999999001E+001  4.8099999999999001E+001    4810  24810   2.0000000000000000E+000 0.0000000000000000E+000 -4.1969701802436762E-001
  5.0499999999998523E+001  5.0499999999998523E+001    5050  25050   2.0000000000000000E+000 0.0000000000000000E+000 -3.6352819525222179E-001
  4.8199999999998981E+001  4.8199999999998981E+001    4820  24820   2.0000000000000000E+000 0.0000000000000000E+000 -4.3260242034680782E-001
  5.0599999999998503E+001  5.0599999999998503E+001    5060  25060   2.0000000000000000E+000 0.0000000000000000E+000 -3.8402003751065812E-001
  4.8299999999998961E+001  4.8299999999998961E+001    4830  24830   2.0000000000000000E+000 0.0000000000000000E+000 -4.4030553314101936E-001
  5.0699999999998484E+001  5.0699999999998484E+001    5070  25070   2.0000000000000000E+000 0.0000000000000000E+000 -4.0248748459137093E-001
  4.8399999999998941E+001  4.8399999999998941E+001    4840  24840   2.0000000000000000E+000 0.0000000000000000E+000 -4.4230939201505394E-001
  5.0799999999998464E+001  5.0799999999998464E+001    5080  25080   2.0000000000000000E+000 0.0000000000000000E+000 -4.1751475670186426E-001
  4.8499999999998921E+001  4.8499999999998921E+001    4850  24850   2.0000000000000000E+000 0.0000000000000000E+000 -4.3852677979159091E-001
  5.0899999999998444E+001  5.0899999999998444E+001    5090  25090   2.0000000000000000E+000 0.0000000000000000E+000 -4.2794532044513760E-001
  4.8599999999998901E+001  4.8599999999998901E+001    4860  24860   2.0000000000000000E+000 0.0000000000000000E+000 -4.2918989383881891E-001
  5.0999999999998424E+001  5.0999999999998424E+001    5100  25100   2.0000000000000000E+000 0.0000000000000000E+000 -4.3301796202471063E-001
  4.8699999999998881E+001  4.8699999999998881E+001    4870  24870   2.0000000000000000E+000 0.0000000000000000E+000 -4.1475680696675860E-001
  5.1099999999998404E+001  5.1099999999998404E+001    5110  25110   2.0000000000000000E+000 0.0000000000000000E+000 -4.3239838515722581E-001
  4.8799999999998862E+001  4.8799999999998862E+001    4880  24880   2.0000000000000000E+000 0.0000000000000000E+000 -3.9587569764832441E-001
  5.1199999999998384E+001  5.1199999999998384E+001    5120  25120   2.0000000000000000E+000 0.0000000000000000E+000 -4.2612586873843563E-001
  4.8899999999998842E+001  4.8899999999998842E+001    4890  24890   2.0000000000000000E+000 0.0000000000000000E+000 -3.7343048930824895E-001
  5.1299999999998364E+001  5.1299999999998364E+001    5130  25130   2.0000000000000000E+000 0.0000000000000000E+000 -4.1452491582183998E-001
  4.8999999999998822E+001  4.8999999999998822E+001    4900  24900   2.0000000000000000E+000 0.0000000000000000E+000 -3.4864527443426425E-001
  5.1399999999998344E+001  5.1399999999998344E+001    5140  25140   2.0000000000000000E+000 0.0000000000000000E+000 -3.9814147953237455E-001
  4.9099999999998802E+001  4.9099999999998802E+001    4910  24910   2.0000000000000000E+000 0.0000000000000000E+000 -3.2318745262526755E-001
  5.1499999999998324E+001  5.1499999999998324E+001    5150  25150   2.0000000000000000E+000 0.0000000000000000E+000 -3.7774818462522730E-001
  4.9199999999998782E+001  4.9199999999998782E+001    4920  24920   2.0000000000000000E+000 0.0000000000000000E+000 -2.9916882577096908E-001
  5.1599999999998305E+001  5.1599999999998305E+001    5160  25160   2.0000000000000000E+000 0.0000000000000000E+000 -3.5442140939133408E-001
  4.9299999999998762E+001  4.9299999999998762E+001    4930  24930   2.0000000000000000E+000 0.0000000000000000E+000 -2.7889332535018587E-001
  5.1699999999998285E+001  5.1699999999998285E+001    5170  25170   2.0000000000000000E+000 0.0000000000000000E+000 -3.2964725259586784E-001
  4.9399999999998742E+001  4.9399999999998742E+001    4940  24940   2.0000000000000000E+000 0.0000000000000000E+000 -2.6422677915098500E-001
  5.1799999999998265E+001  5.1799999999998265E+001    5180  25180   2.0000000000000000E+000 0.0000000000000000E+000 -3.0537397615366841E-001
  4.9499999999998722E+001  4.9499999999998722E+001    4950  24950   2.0000000000000000E+000 0.0000000000000000E+000 -2.5579410599948113E-001
  5.1899999999998245E+001  5.1899999999998245E+001    5190  25190   2.0000000000000000E+000 0.0000000000000000E+000 -2.8388071185304015E-001
  4.9599999999998702E+001  4.9599999999998702E+001    4960  24960   2.0000000000000000E+000 0.0000000000000000E+000 -2.5274277539737255E-001
  5.1999999999998225E+001  5.1999999999998225E+001    5200  25200   2.0000000000000000E+000 0.0000000000000000E+000 -2.6730445308791042E-001
  4.9699999999998683E+001  4.9699999999998683E+001    4970  24970   2.0000000000000000E+000 0.0000000000000000E+000 -2.5359948902410742E-001
  5.2099999999998205E+001  5.2099999999998205E+001    5210  25210   2.0000000000000000E+000 0.0000000000000000E+000 -2.5684350600661902E-001
  4.9799999999998663E+001  4.9799999999998663E+001    4980  24980   2.0000000000000000E+000 0.0000000000000000E+000 -2.5747868427814046E-001
  5.2199999999998185E+001  5.2199999999998185E+001    5220  25220   2.0000000000000000E+000 0.0000000000000000E+000 -2.5218295383898818E-001
  4.9899999999998643E+001  4.9899999999998643E+001    4990  24990   2.0000000000000000E+000 0.0000000000000000E+000 -2.6436803622189408E-001
  5.2299999999998165E+001  5.2299999999998165E+001    5230  25230   2.0000000000000000E+000 0.0000000000000000E+000 -2.5193769352834447E-001
  4.9999999999998623E+001  4.9999999999998623E+001    5000  25000   2.0000000000000000E+000 0.0000000000000000E+000 -2.7447030087365980E-001
  5.2399999999998145E+001  5.2399999999998145E+001    5240  25240   2.0000000000000000E+000 0.0000000000000000E+000 -2.5491807896970639E-001
  5.0099999999998603E+001  5.0099999999998603E+001    5010  25010   2.0000000000000000E+000 0.0000000000000000E+000 -2.8769581539154248E-001
  5.2499999999998125E+001  5.2499999999998125E+001    5250  25250   2.0000000000000000E+000 0.0000000000000000E+000 -2.6086765816393442E-001
  5.0199999999998583E+001  5.0199999999998583E+001    5020  25020   2.0000000000000000E+000 0.0000000000000000E+000 -3.0374310428126518E-001
  5.2599999999998106E+001  5.2599999999998106E+001    5260  25260   2.0000000000000000E+000 0.0000000000000000E+000 -2.7002728231392363E-001
  5.0299999999998563E+001  5.0299999999998563E+001    5030  25030   2.0000000000000000E+000 0.0000000000000000E+000 -3.2221830304615024E-001
  5.2699999999998086E+001  5.2699999999998086E+001    5270  25270   2.0000000000000000E+000 0.0000000000000000E+000 -2.8243061637084752E-001
  5.0399999999998543E+001  5.0399999999998543E+001    5040  25040   2.0000000000000000E+000 0.0000000000000000E+000 -3.4248486009804968E-001
  5.2799999999998066E+001  5.2799999999998066E+001    5280  25280   2.0000000000000000E+000 0.0000000000000000E+000 -2.9781668431644380E-001
  5.0499999999998523E+001  5.0499999999998523E+001    5050  25050   2.0000000000000000E+000 0.0000000000000000E+000 -3.6352819525222179E-001
  5.2899999999998046E+001  5.2899999999998046E+001    5290  25290   2.0000000000000000E+000 0.0000000000000000E+000 -3.1585107645864098E-001
  5.0599999999998503E+001  5.0599999999998503E+001    5060  25060   2.0000000000000000E+000 0.0000000000000000E+000 -3.8402003751065812E-001
  5.2999999999998026E+001  5.2999999999998026E+001    5300  25300   2.0000000000000000E+000 0.0000000000000000E+000 -3.3606617761713963E-001
  5.0699999999998484E+001  5.0699999999998484E+001    5070  25070   2.0000000000000000E+000 0.0000000000000000E+000 -4.0248748459137093E-001
  5.3099999999998006E+001  5.3099999999998006E+001    5310  25310   2.0000000000000000E+000 0.0000000000000000E+000 -3.5764148486814963E-001
  5.0799999999998464E+001  5.0799999999998464E+001    5080  25080   2.0000000000000000E+000 0.0000000000000000E+000 -4.1751475670186426E-001
  5.3199999999997986E+001  5.3199999999997986E+001    5320  25320   2.0000000000000000E+000 0.0000000000000000E+000 -3.7937539897456900E-001
  5.0899999999998444E+001  5.0899999999998444E+001    5090  25090   2.0000000000000000E+000 0.0000000000000000E+000 -4.2794532044513760E-001
  5.3299999999997966E+001  5.3299999999997966E+001    5330  25330   2.0000000000000000E+000 0.0000000000000000E+000 -3.9982776469016489E-001
  5.0999999999998424E+001  5.0999999999998424E+001    5100  25100   2.0000000000000000E+000 0.0000000000000000E+000 -4.3301796202471063E-001
  5.3399999999997946E+001  5.3399999999997946E+001    5340  25340   2.0000000000000000E+000 0.0000000000000000E+000 -4.1750712930855833E-001
  5.1099999999998404E+001  5.1099999999998404E+001    5110  25110   2.0000000000000000E+000 0.0000000000000000E+000 -4.3239838515722581E-001
  5.3499999999997926E+001  5.3499999999997926E+001    5350  25350   2.0000000000000000E+000 0.0000000000000000E+000 -4.3108071426540144E-001
  5.1199999999998384E+001  5.1199999999998384E+001    5120  25120   2.0000000000000000E+000 0.0000000000000000E+000 -4.2612586873843563E-001
  5.3599999999997907E+001  5.3599999999997907E+001    5360  25360   2.0000000000000000E+000 0.0000000000000000E+000 -4.3955769003360716E-001
  5.1299999999998364E+001  5.1299999999998364E+001    5130  25130   2.0000000000000000E+000 0.0000000000000000E+000 -4.1452491582183998E-001
  5.3699999999997887E+001  5.3699999999997887E+001    5370  25370   2.0000000000000000E+000 0.0000000000000000E+000 -4.4237916096142324E-001
  5.1399999999998344E+001  5.1399999999998344E+001    5140  25140   2.0000000000000000E+000 0.0000000000000000E+000 -3.9814147953237455E-001
  5.3799999999997867E+001  5.3799999999997867E+001    5380  25380   2.0000000000000000E+000 0.0000000000000000E+000 -4.3940467951303956E-001
  5.1499999999998324E+001  5.1499999999998324E+001    5150  25150   2.0000000000000000E+000 0.0000000000000000E+000 -3.7774818462522730E-001
  5.3899999999997847E+001  5.3899999999997847E+001    5390  25390   2.0000000000000000E+000 0.0000000000000000E+000 -4.3082773792075901E-001
  5.1599999999998305E+001  5.1599999999998305E+001    5160  25160   2.0000000000000000E+000 0.0000000000000000E+000 -3.5442140939133408E-001
  5.3999999999997827E+001  5.3999999999997827E+001    5400  25400   2.0000000000000000E+000 0.0000000000000000E+000 -4.1707853571461175E-001
  5.1699999999998285E+001  5.1699999999998285E+001    5170  25170   2.0000000000000000E+000 0.0000000000000000E+000 -3.2964725259586784E-001
  5.4099999999997807E+001  5.4099999999997807E+001    5410  25410   2.0000000000000000E+000 0.0000000000000000E+000 -3.9877750502821633E-001
  5.1799999999998265E+001  5.1799999999998265E+001    5180  25180   2.0000000000000000E+000 0.0000000000000000E+000 -3.0537397615366841E-001
  5.4199999999997787E+001  5.4199999999997787E+001    5420  25420   2.0000000000000000E+000 0.0000000000000000E+000 -3.7676987013470397E-001
  5.1899999999998245E+001  5.1899999999998245E+001    5190  25190   2.0000000000000000E+000 0.0000000000000000E+000 -2.8388071185304015E-001
  5.4299999999997767E+001  5.4299999999997767E+001    5430  25430   2.0000000000000000E+000 0.0000000000000000E+000 -3.5222461857814071E-001
  5.1999999999998225E+001  5.1999999999998225E+001    5200  25200   2.0000000000000000E+000 0.0000000000000000E+000 -2.6730445308791042E-001
  5.4399999999997747E+001  5.4399999999997747E+001    5440  25440   2.0000000000000000E+000 0.0000000000000000E+000 -3.2674282706998303E-001
  5.4499999999997728E+001  5.4499999999997728E+001    5450  25450   2.0000000000000000E+000 0.0000000000000000E+000 -3.0238120863411834E-001
  5.2099999999998205E+001  5.2099999999998205E+001    5210  25210   2.0000000000000000E+000 0.0000000000000000E+000 -2.5684350600661902E-001
  5.4599999999997708E+001  5.4599999999997708E+001    5460  25460   2.0000000000000000E+000 0.0000000000000000E+000 -2.8144581695085758E-001
  5.2199999999998185E+001  5.2199999999998185E+001    5220  25220   2.0000000000000000E+000 0.0000000000000000E+000 -2.5218295383898818E-001
  5.4699999999997688E+001  5.4699999999997688E+001    5470  25470   2.0000000000000000E+000 0.0000000000000000E+000 -2.6591473936605480E-001
  5.2299999999998165E+001  5.2299999999998165E+001    5230  25230   2.0000000000000000E+000 0.0000000000000000E+000 -2.5193769352834447E-001
  5.4799999999997668E+001  5.4799999999997668E+001    5480  25480   2.0000000000000000E+000 0.0000000000000000E+000 -2.5662492949037596E-001
  5.2399999999998145E+001  5.2399999999998145E+001    5240  25240   2.0000000000000000E+000 0.0000000000000000E+000 -2.5491807896970639E-001
  5.4899999999997648E+001  5.4899999999997648E+001    5490  25490   2.0000000000000000E+000 0.0000000000000000E+000 -2.5290423222559619E-001
  5.2499999999998125E+001  5.2499999999998125E+001    5250  25250   2.0000000000000000E+000 0.0000000000000000E+000 -2.6086765816393442E-001
  5.4999999999997628E+001  5.4999999999997628E+001    5500  25500   2.0000000000000000E+000 0.0000000000000000E+000 -2.5328618021599895E-001
  5.2599999999998106E+001  5.2599999999998106E+001    5260  25260   2.0000000000000000E+000 0.0000000000000000E+000 -2.7002728231392363E-001
  5.5099999999997608E+001  5.5099999999997608E+001    5510  25510   2.0000000000000000E+000 0.0000000000000000E+000 -2.5675519113144975E-001
  5.2699999999998086E+001  5.2699999999998086E+001    5270  25270   2.0000000000000000E+000 0.0000000000000000E+000 -2.8243061637084752E-001
  5.5199999999997588E+001  5.5199999999997588E+001    5520  25520   2.0000000000000000E+000 0.0000000000000000E+000 -2.6320427688080707E-001
  5.2799999999998066E+001  5.2799999999998066E+001    5280  25280   2.0000000000000000E+000 0.0000000000000000E+000 -2.9781668431644380E-001
  5.5299999999997568E+001  5.5299999999997568E+001    5530  25530   2.0000000000000000E+000 0.0000000000000000E+000 -2.7285108039789141E-001
  5.2899999999998046E+001  5.2899999999998046E+001    5290  25290   2.0000000000000000E+000 0.0000000000000000E+000 -3.1585107645864098E-001
  5.5399999999997548E+001  5.5399999999997548E+001    5540  25540   2.0000000000000000E+000 0.0000000000000000E+000 -2.8565212033195654E-001
  5.2999999999998026E+001  5.2999999999998026E+001    5300  25300   2.0000000000000000E+000 0.0000000000000000E+000 -3.3606617761713963E-001
  5.5499999999997529E+001  5.5499999999997529E+001    5550  25550   2.0000000000000000E+000 0.0000000000000000E+000 -3.0132252509616943E-001
  5.3099999999998006E+001  5.3099999999998006E+001    5310  25310   2.0000000000000000E+000 0.0000000000000000E+000 -3.5764148486814963E-001
  5.5599999999997509E+001  5.5599999999997509E+001    5560  25560   2.0000000000000000E+000 0.0000000000000000E+000 -3.1948598261649383E-001
  5.3199999999997986E+001  5.3199999999997986E+001    5320  25320   2.0000000000000000E+000 0.0000000000000000E+000 -3.7937539897456900E-001
  5.5699999999997489E+001  5.5699999999997489E+001    5570  25570   2.0000000000000000E+000 0.0000000000000000E+000 -3.3955253864263235E-001
  5.3299999999997966E+001  5.3299999999997966E+001    5330  25330   2.0000000000000000E+000 0.0000000000000000E+000 -3.9982776469016489E-001
  5.5799999999997469E+001  5.5799999999997469E+001    5580  25580   2.0000000000000000E+000 0.0000000000000000E+000 -3.6056115780215538E-001
  5.3399999999997946E+001  5.3399999999997946E+001    5340  25340   2.0000000000000000E+000 0.0000000000000000E+000 -4.1750712930855833E-001
  5.5899999999997449E+001  5.5899999999997449E+001    5590  25590   2.0000000000000000E+000 0.0000000000000000E+000 -3.8121868803963977E-001
  5.3499999999997926E+001  5.3499999999997926E+001    5350  25350   2.0000000000000000E+000 0.0000000000000000E+000 -4.3108071426540144E-001
  5.5999999999997429E+001  5.5999999999997429E+001    5600  25600   2.0000000000000000E+000 0.0000000000000000E+000 -4.0006095400686216E-001
  5.3599999999997907E+001  5.3599999999997907E+001    5360  25360   2.0000000000000000E+000 0.0000000000000000E+000 -4.3955769003360716E-001
  5.6099999999997409E+001  5.6099999999997409E+001    5610  25610   2.0000000000000000E+000 0.0000000000000000E+000 -4.1565126648169714E-001
  5.3699999999997887E+001  5.3699999999997887E+001    5370  25370   2.0000000000000000E+000 0.0000000000000000E+000 -4.4237916096142324E-001
  5.6199999999997389E+001  5.6199999999997389E+001    5620  25620   2.0000000000000000E+000 0.0000000000000000E+000 -4.2678606232673672E-001
  5.3799999999997867E+001  5.3799999999997867E+001    5380  25380   2.0000000000000000E+000 0.0000000000000000E+000 -4.3940467951303956E-001
  5.6299999999997369E+001  5.6299999999997369E+001    5630  25630   2.0000000000000000E+000 0.0000000000000000E+000 -4.3264405688893168E-001
  5.3899999999997847E+001  5.3899999999997847E+001    5390  25390   2.0000000000000000E+000 0.0000000000000000E+000 -4.3082773792075901E-001
  5.6399999999997350E+001  5.6399999999997350E+001    5640  25640   2.0000000000000000E+000 0.0000000000000000E+000 -4.3283247917489688E-001
  5.3999999999997827E+001  5.3999999999997827E+001    5400  25400   2.0000000000000000E+000 0.0000000000000000E+000 -4.1707853571461175E-001
  5.6499999999997330E+001  5.6499999999997330E+001    5650  25650   2.0000000000000000E+000 0.0000000000000000E+000 -4.2734310516325137E-001
  5.4099999999997807E+001  5.4099999999997807E+001    5410  25410   2.0000000000000000E+000 0.0000000000000000E+000 -3.9877750502821633E-001
  5.6599999999997310E+001  5.6599999999997310E+001    5660  25660   2.0000000000000000E+000 0.0000000000000000E+000 -4.1646526178721190E-001
  5.4199999999997787E+001  5.4199999999997787E+001    5420  25420   2.0000000000000000E+000 0.0000000000000000E+000 -3.7676987013470397E-001
  5.6699999999997290E+001  5.6699999999997290E+001    5670  25670   2.0000000000000000E+000 0.0000000000000000E+000 -4.0071520394176909E-001
  5.4299999999997767E+001  5.4299999999997767E+001    5430  25430   2.0000000000000000E+000 0.0000000000000000E+000 -3.5222461857814071E-001
  5.6799999999997270E+001  5.6799999999997270E+001    5680  25680   2.0000000000000000E+000 0.0000000000000000E+000 -3.8083030948446214E-001
  5.4399999999997747E+001  5.4399999999997747E+001    5440  25440   2.0000000000000000E+000 0.0000000000000000E+000 -3.2674282706998303E-001
  5.6899999999997250E+001  5.6899999999997250E+001    5690  25690   2.0000000000000000E+000 0.0000000000000000E+000 -3.5783766846294846E-001
  5.4499999999997728E+001  5.4499999999997728E+001    5450  25450   2.0000000000000000E+000 0.0000000000000000E+000 -3.0238120863411834E-001
  5.6999999999997230E+001  5.6999999999997230E+001    5700  25700   2.0000000000000000E+000 0.0000000000000000E+000 -3.3316005558488761E-001
  5.4599999999997708E+001  5.4599999999997708E+001    5460  25460   2.0000000000000000E+000 0.0000000000000000E+000 -2.8144581695085758E-001
  5.7099999999997210E+001  5.7099999999997210E+001    5710  25710   2.0000000000000000E+000 0.0000000000000000E+000 -3.0868254211253836E-001
  5.4699999999997688E+001  5.4699999999997688E+001    5470  25470   2.0000000000000000E+000 0.0000000000000000E+000 -2.6591473936605480E-001
  5.7199999999997190E+001  5.7199999999997190E+001    5720  25720   2.0000000000000000E+000 0.0000000000000000E+000 -2.8665697044713409E-001
  5.4799999999997668E+001  5.4799999999997668E+001    5480  25480   2.0000000000000000E+000 0.0000000000000000E+000 -2.5662492949037596E-001
  5.7299999999997170E+001  5.7299999999997170E+001    5730  25730   2.0000000000000000E+000 0.0000000000000000E+000 -2.6928401358517319E-001
  5.4899999999997648E+001  5.4899999999997648E+001    5490  25490   2.0000000000000000E+000 0.0000000000000000E+000 -2.5290423222559619E-001
  5.7399999999997151E+001  5.7399999999997151E+001    5740  25740   2.0000000000000000E+000 0.0000000000000000E+000 -2.5794382585220998E-001
  5.4999999999997628E+001  5.4999999999997628E+001    5500  25500   2.0000000000000000E+000 0.0000000000000000E+000 -2.5328618021599895E-001
  5.7499999999997131E+001  5.7499999999997131E+001    5750  25750   2.0000000000000000E+000 0.0000000000000000E+000 -2.5253679098349088E-001
  5.5099999999997608E+001  5.5099999999997608E+001    5510  25510   2.0000000000000000E+000 0.0000000000000000E+000 -2.5675519113144975E-001
  5.7599999999997111E+001  5.7599999999997111E+001    5760  25760   2.0000000000000000E+000 0.0000000000000000E+000 -2.5175892192419668E-001
  5.5199999999997588E+001  5.5199999999997588E+001    5520  25520   2.0000000000000000E+000 0.0000000000000000E+000 -2.6320427688080707E-001
  5.7699999999997091E+001  5.7699999999997091E+001    5770  25770   2.0000000000000000E+000 0.0000000000000000E+000 -2.5432133662514431E-001
  5.7799999999997071E+001  5.7799999999997071E+001    5780  25780   2.0000000000000000E+000 0.0000000000000000E+000 -2.5983978053416576E-001
  5.5299999999997568E+001  5.5299999999997568E+001    5530  25530   2.0000000000000000E+000 0.0000000000000000E+000 -2.7285108039789141E-001
  5.7899999999997051E+001  5.7899999999997051E+001    5790  25790   2.0000000000000000E+000 0.0000000000000000E+000 -2.6853572760236259E-001
  5.5399999999997548E+001  5.5399999999997548E+001    5540  25540   2.0000000000000000E+000 0.0000000000000000E+000 -2.8565212033195654E-001
  5.7999999999997031E+001  5.7999999999997031E+001    5800  25800   2.0000000000000000E+000 0.0000000000000000E+000 -2.8049341105642522E-001
  5.5499999999997529E+001  5.5499999999997529E+001    5550  25550   2.0000000000000000E+000 0.0000000000000000E+000 -3.0132252509616943E-001
  5.8099999999997011E+001  5.8099999999997011E+001    5810  25810   2.0000000000000000E+000 0.0000000000000000E+000 -2.9547857052687067E-001
